step,customer,age,gender,merchant,category,amount,fraud,amount_zscore,customer_tx_count,merchant_tx_count,risk_score,risk_score_scaled,cost
104,C1438489717,3,F,M1823072687,es_transportation,6.4,0,-1.184500477363883,9,10103,1.743088145065253e-56,1.743088145065253e-56,1.001
97,C124539163,2,F,M1748431652,es_wellnessandbeauty,54.15,0,-0.1599239750352744,2,7,0.0847721553839803,0.0847721553839803,0.9162278446160197
41,C2096265838,3,M,M1823072687,es_transportation,19.96,0,-0.4062025353774356,9,10103,2.8878847722293405e-56,2.8878847722293405e-56,1.001
78,C848308923,3,M,M348934600,es_transportation,0.67,0,-1.513383014796209,9,6913,1.5781918985007713e-39,1.5781918985007713e-39,1.001
123,C1249817283,2,M,M1823072687,es_transportation,41.64,0,0.8381558261466188,7,10103,7.85702576888803e-56,7.85702576888803e-56,1.001
109,C1835412106,2,F,M1823072687,es_transportation,0.84,0,-1.503625592219683,4,10103,2.299940515456209e-56,2.299940515456209e-56,1.001
35,C2066736149,6,M,M348934600,es_transportation,44.13,0,0.9810733685910328,5,6913,1.172555501444421e-38,1.172555501444421e-38,1.001
157,C1206604144,2,F,M1823072687,es_transportation,18.11,0,-0.512386251651398,4,10103,4.374883902490936e-56,4.374883902490936e-56,1.001
87,C2034859281,2,F,M1823072687,es_transportation,42.61,0,0.8938305314362097,5,10103,9.886964049207003e-56,9.886964049207003e-56,1.001
166,C620551378,2,F,M1823072687,es_transportation,55.38,0,1.626785156743506,4,10103,1.7523043782240348e-55,1.7523043782240348e-55,1.001
120,C1566647188,1,F,M1823072687,es_transportation,30.54,0,0.2010535285028454,11,10103,3.528048849227886e-56,3.528048849227886e-56,1.001
150,C282411136,1,M,M1823072687,es_transportation,11.31,0,-0.9026831547124482,5,10103,3.0828527198988033e-56,3.0828527198988033e-56,1.001
114,C757234945,3,F,M1823072687,es_transportation,27.38,0,0.0196802617862396,4,10103,6.1781610811455705e-56,6.1781610811455705e-56,1.001
7,C487243829,3,M,M348934600,es_transportation,30.7,0,0.2102369850454583,4,6913,7.834928880612515e-39,7.834928880612515e-39,1.001
143,C986553990,5,F,M1823072687,es_transportation,5.88,0,-1.2143467111273751,10,10103,1.5518545810206536e-56,1.5518545810206536e-56,1.001
16,C1234264195,5,F,M348934600,es_transportation,22.97,0,-0.2334387591695297,3,6913,6.472972139810302e-39,6.472972139810302e-39,1.001
64,C338456981,3,M,M348934600,es_transportation,34.35,0,0.4197345874238163,3,6913,9.88813536324149e-39,9.88813536324149e-39,1.001
118,C1134229140,3,M,M348934600,es_transportation,18.39,0,-0.4963152027018253,4,6913,4.954349211377826e-39,4.954349211377826e-39,1.001
99,C1070277785,4,F,M348934600,es_transportation,8.65,0,-1.0553581197333883,7,6913,2.578183729659128e-39,2.578183729659128e-39,1.001
41,C407219337,3,M,M1823072687,es_transportation,18.54,0,-0.4877057121931257,7,10103,3.324598193460894e-56,3.324598193460894e-56,1.001
44,C678683295,2,F,M348934600,es_transportation,70.75,0,2.508970950868262,10,6913,1.9465657264413698e-38,1.9465657264413698e-38,1.001
58,C143836998,5,F,M348934600,es_transportation,44.64,0,1.0103456363206116,8,6913,8.937161645287014e-39,8.937161645287014e-39,1.001
113,C686669439,3,F,M1823072687,es_transportation,26.75,0,-0.0164795983502987,2,10103,7.324745810179371e-56,7.324745810179371e-56,1.001
100,C1439880421,4,F,M1053599405,es_health,42.61,0,-0.6399885790078935,5,225,0.0033062193981197112,0.0033062193981197112,0.9976937806018803
38,C1959541246,3,F,M1823072687,es_transportation,11.09,0,-0.9153104074585412,10,10103,1.8840608325144192e-56,1.8840608325144192e-56,1.001
111,C1706918687,2,M,M85975013,es_food,83.64,0,1.792677078537943,5,915,3.2360000958479122e-06,3.2360000958479122e-06,1.000996763999904
91,C655150548,1,F,M1823072687,es_transportation,19.68,0,-0.4222735843270084,7,10103,3.468746564927722e-56,3.468746564927722e-56,1.001
170,C257664421,4,M,M1823072687,es_transportation,23.89,0,-0.1806338840495051,5,10103,4.92455540096027e-56,4.92455540096027e-56,1.001
92,C1236509536,4,F,M1823072687,es_transportation,37.45,0,0.5976640579369423,7,10103,6.722136487920659e-56,6.722136487920659e-56,1.001
5,C631654729,5,F,M348934600,es_transportation,15.11,0,-0.6845760618253908,5,6913,3.9800638803715116e-39,3.9800638803715116e-39,1.001
80,C805469502,3,M,M1823072687,es_transportation,66.0,0,2.23633708475944,5,10103,2.3619525444907307e-55,2.3619525444907307e-55,1.001
121,C69477057,3,M,M1823072687,es_transportation,44.86,0,1.0229728890667042,7,10103,8.857771324141024e-56,8.857771324141024e-56,1.001
141,C1299745394,2,M,M855959430,es_hyper,79.63,0,1.0069722038643203,4,220,0.012556867520441543,0.012556867520441543,0.9884431324795585
126,C1158752013,2,F,M348934600,es_transportation,16.87,0,-0.5835580398566482,5,6913,4.249605682245484e-39,4.249605682245484e-39,1.001
143,C1499019507,2,M,M1823072687,es_transportation,67.34,0,2.313248533303824,7,10103,2.045588584850746e-55,2.045588584850746e-55,1.001
172,C742560751,2,F,M1823072687,es_transportation,12.94,0,-0.8091266911845788,5,10103,3.2757391684965426e-56,3.2757391684965426e-56,1.001
52,C1060470494,2,F,M1823072687,es_transportation,9.8,0,-0.989352025833358,4,10103,3.2106776567518165e-56,3.2106776567518165e-56,1.001
36,C92282564,3,F,M1823072687,es_transportation,10.61,0,-0.94286077708638,5,10103,3.00354414397009e-56,3.00354414397009e-56,1.001
18,C1703739582,4,F,M348934600,es_transportation,69.87,0,2.4584619398838914,7,6913,2.5189531837770496e-38,2.5189531837770496e-38,1.001
135,C1641076533,2,F,M1823072687,es_transportation,5.13,0,-1.2573941636708734,7,10103,2.0179207269571156e-56,2.0179207269571156e-56,1.001
148,C1501156188,5,F,M1823072687,es_transportation,0.42,0,-1.527732165644042,5,10103,2.0552527717334097e-56,2.0552527717334097e-56,1.001
157,C737765767,2,F,M349281107,es_fashion,30.7,0,-0.6385420409841412,7,101,0.010527414667015646,0.010527414667015646,0.9904725853329843
85,C1914083426,2,M,M1823072687,es_transportation,11.14,0,-0.9124405772889744,3,10103,3.718126392242882e-56,3.718126392242882e-56,1.001
32,C1768220463,4,M,M348934600,es_transportation,21.32,0,-0.3281431547652256,6,6913,4.55243222612009e-39,4.55243222612009e-39,1.001
17,C1453275851,3,F,M1823072687,es_transportation,2.53,0,-1.4066253324883338,10,10103,1.3698804913585676e-56,1.3698804913585676e-56,1.001
75,C381250974,2,F,M1823072687,es_transportation,13.4,0,-0.7827242536245665,3,10103,4.04452540281621e-56,4.04452540281621e-56,1.001
132,C1872482068,4,M,M1823072687,es_transportation,29.18,0,0.1229941478906353,8,10103,4.484604818786957e-56,4.484604818786957e-56,1.001
62,C1855266571,2,M,M1823072687,es_transportation,12.58,0,-0.829789468405458,5,10103,3.2321256675588325e-56,3.2321256675588325e-56,1.001
77,C560478089,3,F,M348934600,es_transportation,30.17,0,0.1798167852480531,5,6913,6.972765109832487e-39,6.972765109832487e-39,1.001
19,C1121327223,2,F,M1823072687,es_transportation,12.74,0,-0.820606011862845,5,10103,3.2514372942412465e-56,3.2514372942412465e-56,1.001
88,C59263760,4,F,M348934600,es_transportation,16.57,0,-0.6007770208740475,5,6913,4.202403386640615e-39,4.202403386640615e-39,1.001
37,C1092769857,5,F,M1823072687,es_transportation,19.62,0,-0.4257173805304882,6,10103,3.8129621795368446e-56,3.8129621795368446e-56,1.001
31,C109617474,2,F,M348934600,es_transportation,5.33,0,-1.245914842992607,11,6913,1.5466433747012936e-39,1.5466433747012936e-39,1.001
37,C1840158336,2,F,M1823072687,es_transportation,31.88,0,0.2779649770472288,7,10103,5.463140278156345e-56,5.463140278156345e-56,1.001
9,C566232847,3,M,M348934600,es_transportation,1.29,0,-1.477797120693584,1,6913,3.504821035052705e-39,3.504821035052705e-39,1.001
158,C181111540,2,F,M85975013,es_food,28.18,0,-0.345919751422546,6,915,5.679843998968245e-07,5.679843998968245e-07,1.0009994320156002
139,C58432631,2,F,M348934600,es_transportation,28.02,0,0.0564140879566915,4,6913,7.09088407306344e-39,7.09088407306344e-39,1.001
70,C181111540,2,F,M1823072687,es_transportation,47.18,0,1.156133008934592,6,10103,1.0638935316462957e-55,1.0638935316462957e-55,1.001
164,C879260717,2,M,M348934600,es_transportation,1.67,0,-1.4559864114048784,3,6913,2.9288026070492668e-39,2.9288026070492668e-39,1.001
162,C1530262146,2,M,M348934600,es_transportation,3.03,0,-1.3779270307926683,5,6913,2.5384032747378837e-39,2.5384032747378837e-39,1.001
120,C1605127736,2,M,M85975013,es_food,33.31,0,-0.1481014727045995,5,915,7.284588423143036e-07,7.284588423143036e-07,1.0009992715411575
174,C747175090,5,F,M1823072687,es_transportation,49.06,0,1.2640386233102945,8,10103,9.40106175509633e-56,9.40106175509633e-56,1.001
1,C1497895052,2,M,M209847108,es_wellnessandbeauty,62.79,0,-0.0073687222746892,6,127,0.01695131742087927,0.01695131742087927,0.9840486825791207
1,C1569014356,2,M,M209847108,es_wellnessandbeauty,126.62,0,1.1196685212100508,7,127,0.05707025677069538,0.05707025677069538,0.9439297432293047
55,C1148771999,4,M,M348934600,es_transportation,13.13,0,-0.7982213365402259,6,6913,3.355938710949009e-39,3.355938710949009e-39,1.001
49,C1715139,4,M,M348934600,es_transportation,29.58,0,0.1459527892471676,5,6913,6.821265277192794e-39,6.821265277192794e-39,1.001
35,C16613795,2,F,M1823072687,es_transportation,43.69,0,0.955818863098847,8,10103,7.697432022925616e-56,7.697432022925616e-56,1.001
97,C1903856065,1,M,M1913465890,es_health,213.01,0,0.4625917123336637,3,125,0.1910280343459477,0.1910280343459477,0.8099719656540523
157,C1160421902,3,M,M1823072687,es_transportation,32.59,0,0.318716565455074,4,10103,7.500722975148657e-56,7.500722975148657e-56,1.001
42,C2128589842,3,F,M348934600,es_transportation,15.82,0,-0.6438244734175458,8,6913,3.056259157970713e-39,3.056259157970713e-39,1.001
66,C1648056680,2,F,M1823072687,es_transportation,28.43,0,0.0799466953471371,4,10103,6.424470870210566e-56,6.424470870210566e-56,1.001
171,C757950779,6,M,M1823072687,es_transportation,17.09,0,-0.5709307871105554,7,10103,3.1498738857119706e-56,3.1498738857119706e-56,1.001
52,C812882942,1,F,M348934600,es_transportation,4.72,0,-1.280926771061319,6,6913,2.453732575537475e-39,2.453732575537475e-39,1.001
123,C108266856,3,F,M209847108,es_wellnessandbeauty,81.75,0,0.3274053046165949,6,127,0.025121659723653447,0.025121659723653447,0.9758783402763466
124,C1214582637,2,F,M1823072687,es_transportation,10.8,0,-0.931955422442027,7,10103,2.492218070885219e-56,2.492218070885219e-56,1.001
158,C1342849651,1,M,M1823072687,es_transportation,19.26,0,-0.4463801577513673,7,10103,3.414926145196715e-56,3.414926145196715e-56,1.001
135,C1983511229,3,M,M1823072687,es_transportation,11.76,0,-0.8768546831863493,9,10103,2.1280836543292484e-56,2.1280836543292484e-56,1.001
136,C2092526272,6,F,M1823072687,es_transportation,10.74,0,-0.9353992186455068,7,10103,2.4866568683268806e-56,2.4866568683268806e-56,1.001
109,C1034685704,2,F,M1823072687,es_transportation,64.39,0,2.1439285532993977,4,10103,2.4507450311024698e-55,2.4507450311024698e-55,1.001
88,C586830923,4,M,M1823072687,es_transportation,13.78,0,-0.7609135443358609,6,10103,3.0678330145009352e-56,3.0678330145009352e-56,1.001
160,C757950779,6,M,M85975013,es_food,2.37,0,-1.341180915888471,7,915,2.3997987466765395e-07,2.3997987466765395e-07,1.0009997600201253
142,C927696302,3,F,M348934600,es_transportation,24.72,0,-0.1329947032347005,5,6913,5.692203524182902e-39,5.692203524182902e-39,1.001
122,C819978438,5,F,M348934600,es_transportation,1.85,0,-1.4456550227944387,9,6913,1.6490734576845706e-39,1.6490734576845706e-39,1.001
99,C1463141739,3,M,M348934600,es_transportation,3.58,0,-1.3463588989274362,4,6913,2.8543947612752696e-39,2.8543947612752696e-39,1.001
105,C1931900243,5,F,M1823072687,es_transportation,28.91,0,0.107497064974976,5,10103,5.936612359253244e-56,5.936612359253244e-56,1.001
57,C872112161,2,M,M1823072687,es_transportation,63.85,0,2.1129343874680786,9,10103,1.4800145513053392e-55,1.4800145513053392e-55,1.001
61,C469059843,5,F,M1823072687,es_transportation,4.73,0,-1.2803528050274058,7,10103,1.9880909093930013e-56,1.9880909093930013e-56,1.001
83,C1143401925,1,F,M1946091778,es_wellnessandbeauty,43.58,0,-0.3465569636555736,5,175,0.0069557359115851175,0.0069557359115851175,0.9940442640884148
168,C1161671147,2,F,M348934600,es_transportation,15.15,0,-0.6822801976897375,8,6913,2.98096247775907e-39,2.98096247775907e-39,1.001
168,C395508103,2,F,M1823072687,es_transportation,1.2,0,-1.482962814998804,9,10103,1.436273498593319e-56,1.436273498593319e-56,1.001
86,C1862169273,5,F,M1823072687,es_transportation,15.28,0,-0.6748186392488645,4,10103,3.937371659712833e-56,3.937371659712833e-56,1.001
139,C1204610604,2,F,M348934600,es_transportation,14.51,0,-0.7190140238601893,1,6913,5.733616955541398e-39,5.733616955541398e-39,1.001
153,C1202857292,3,F,M1823072687,es_transportation,25.9,0,-0.0652667112329301,5,10103,5.307231509453784e-56,5.307231509453784e-56,1.001
17,C1794686407,2,F,M348934600,es_transportation,31.38,0,0.2492666753515633,9,6913,4.9514214230637626e-39,4.9514214230637626e-39,1.001
110,C1732307957,5,F,M1823072687,es_transportation,40.0,0,0.744025396584836,5,10103,8.971398694453855e-56,8.971398694453855e-56,1.001
104,C288613043,2,F,M348934600,es_transportation,16.42,0,-0.6093865113827471,6,6913,3.793256260085998e-39,3.793256260085998e-39,1.001
5,C459123820,2,M,M348934600,es_transportation,33.22,0,0.3548764255916122,5,6913,7.811284950912885e-39,7.811284950912885e-39,1.001
68,C825610448,3,F,M547558035,es_fashion,2.69,0,-1.2547590573205445,2,24,0.02288893518038502,0.02288893518038502,0.978111064819615
25,C1611113200,6,M,M348934600,es_transportation,0.1,0,-1.546099078729268,10,6913,1.4024358349618042e-39,1.4024358349618042e-39,1.001
86,C1281345721,2,F,M980657600,es_sportsandtoys,947.72,1,3.113065674309518,2,57,0.9999813634641593,0.9999813634641593,0.001018636535840666
129,C194301248,2,M,M1198415165,es_wellnessandbeauty,24.39,0,-0.68539206787729,3,45,0.027271395027992477,0.027271395027992477,0.9737286049720075
18,C1059874896,2,M,M348934600,es_transportation,23.22,0,-0.219089608321697,6,6913,4.88613916327664e-39,4.88613916327664e-39,1.001
90,C1476138873,5,F,M348934600,es_transportation,6.93,0,-1.1540802775664778,7,6913,2.4182547975970097e-39,2.4182547975970097e-39,1.001
124,C1321889892,5,M,M1823072687,es_transportation,0.69,0,-1.5122350827283826,2,10103,2.7759482684331142e-56,2.7759482684331142e-56,1.001
174,C1885919902,3,F,M1823072687,es_transportation,13.59,0,-0.7718188989802137,6,10103,3.04620749604075e-56,3.04620749604075e-56,1.001
151,C128812892,2,F,M1823072687,es_transportation,2.7,0,-1.3968679099118075,6,10103,2.0308224129884043e-56,2.0308224129884043e-56,1.001
46,C2128712024,2,M,M348934600,es_transportation,45.95,0,1.0855351867632552,3,6913,1.5229385926579386e-38,1.5229385926579386e-38,1.001
124,C1202775726,3,F,M1823072687,es_transportation,23.86,0,-0.1823557821512451,3,10103,5.970382433913226e-56,5.970382433913226e-56,1.001
89,C1546864044,1,M,M348934600,es_transportation,4.54,0,-1.2912581596717587,7,6913,2.2123640075287245e-39,2.2123640075287245e-39,1.001
19,C1240746302,6,M,M348934600,es_transportation,6.5,0,-1.17876081702475,5,6913,2.8884796991995902e-39,2.8884796991995902e-39,1.001
33,C1389923471,4,M,M348934600,es_transportation,8.95,0,-1.0381391387159893,5,6913,3.1643533434687704e-39,3.1643533434687704e-39,1.001
168,C1349086787,3,M,M348934600,es_transportation,35.92,0,0.5098472547482059,6,6913,7.840079037355737e-39,7.840079037355737e-39,1.001
164,C676156739,2,F,M1823072687,es_transportation,38.12,0,0.6361197822091337,5,10103,8.364908744112659e-56,8.364908744112659e-56,1.001
46,C311783581,3,M,M1823072687,es_transportation,25.28,0,-0.1008526053355551,9,10103,3.520484376240835e-56,3.520484376240835e-56,1.001
93,C1877766749,2,M,M1823072687,es_transportation,26.18,0,-0.0491956622833573,6,10103,4.867830296964726e-56,4.867830296964726e-56,1.001
69,C1633477199,2,M,M348934600,es_transportation,23.01,0,-0.2311428950338763,4,6913,5.88424053620299e-39,5.88424053620299e-39,1.001
78,C133764711,2,F,M348934600,es_transportation,18.91,0,-0.4664689689383332,9,6913,3.1123920906209994e-39,3.1123920906209994e-39,1.001
57,C1164613439,2,M,M1823072687,es_transportation,11.82,0,-0.8734108869828694,12,10103,1.5950656256848066e-56,1.5950656256848066e-56,1.001
80,C841616397,2,M,M1823072687,es_transportation,36.56,0,0.5465810809186578,10,10103,4.863355478015374e-56,4.863355478015374e-56,1.001
80,C2085650948,2,F,M85975013,es_food,15.06,0,-0.8518409632703933,5,915,4.2420845914045864e-07,4.2420845914045864e-07,1.0009995757915409
176,C1501124312,4,M,M1823072687,es_transportation,19.21,0,-0.4492499879209339,8,10103,3.093945978409999e-56,3.093945978409999e-56,1.001
150,C247537602,4,M,M151143676,es_barsandrestaurants,37.89,0,-0.1776837894337233,4,196,0.005854790492341098,0.005854790492341098,0.995145209507659
162,C821630606,1,F,M1823072687,es_transportation,11.51,0,-0.891203834034182,6,10103,2.8192046409953676e-56,2.8192046409953676e-56,1.001
163,C1516302826,3,F,M85975013,es_food,2.72,0,-1.3276845420967986,6,915,2.6713969501970246e-07,2.6713969501970246e-07,1.0009997328603049
73,C1494778598,3,M,M348934600,es_transportation,29.35,0,0.1327515704671617,6,6913,6.138832908130098e-39,6.138832908130098e-39,1.001
123,C1648096390,5,M,M1823072687,es_transportation,30.5,0,0.1987576643671922,7,10103,5.189532418282118e-56,5.189532418282118e-56,1.001
106,C1721541488,2,M,M348934600,es_transportation,3.38,0,-1.3578382196057026,5,6913,2.5716981849576552e-39,2.5716981849576552e-39,1.001
23,C85676975,4,M,M1823072687,es_transportation,12.62,0,-0.8274936042698048,5,10103,3.2369427944307655e-56,3.2369427944307655e-56,1.001
33,C1927223566,6,M,M348934600,es_transportation,53.14,0,1.4982167651469245,6,6913,1.4885447212058343e-38,1.4885447212058343e-38,1.001
175,C2039473569,2,M,M1823072687,es_transportation,24.06,0,-0.170876461472979,12,10103,2.515910130333937e-56,2.515910130333937e-56,1.001
172,C1156885344,4,M,M85975013,es_food,68.09,0,1.1930524715079105,4,915,2.248974800282701e-06,2.248974800282701e-06,1.0009977510251997
28,C1295444668,2,M,M348934600,es_transportation,45.8,0,1.0769256962545553,5,6913,1.2477762964531253e-38,1.2477762964531253e-38,1.001
136,C876944738,2,F,M85975013,es_food,44.03,0,0.2652731760003489,8,915,7.484464601697261e-07,7.484464601697261e-07,1.0009992515535397
23,C825744832,2,M,M348934600,es_transportation,39.52,0,0.7164750269569974,9,6913,6.704260438936238e-39,6.704260438936238e-39,1.001
66,C480669012,5,F,M348934600,es_transportation,38.21,0,0.6412854765143537,7,6913,7.749770519628429e-39,7.749770519628429e-39,1.001
76,C2042324703,2,M,M85975013,es_food,26.48,0,-0.4114735669820993,10,915,3.6662483689562967e-07,3.6662483689562967e-07,1.000999633375163
161,C1376617526,3,F,M151143676,es_barsandrestaurants,10.97,0,-0.8191549609378133,12,196,0.0014325493787098928,0.0014325493787098928,0.9995674506212902
151,C2108669396,5,M,M1823072687,es_transportation,17.55,0,-0.5445283495505432,10,10103,2.396353521123919e-56,2.396353521123919e-56,1.001
77,C1342849651,1,M,M1823072687,es_transportation,25.64,0,-0.080189828114676,7,10103,4.330556505253473e-56,4.330556505253473e-56,1.001
23,C1641760998,5,F,M348934600,es_transportation,28.8,0,0.1011834386019296,6,6913,6.014402691488224e-39,6.014402691488224e-39,1.001
68,C1433132752,3,M,M348934600,es_transportation,60.91,0,1.9441883734975656,8,6913,1.6378717321344577e-38,1.6378717321344577e-38,1.001
93,C753013685,2,M,M1823072687,es_transportation,16.45,0,-0.6076646132810073,7,10103,3.075704352257604e-56,3.075704352257604e-56,1.001
82,C1362863442,2,F,M1823072687,es_transportation,26.38,0,-0.0377163416050912,12,10103,2.742892087425147e-56,2.742892087425147e-56,1.001
168,C2081591507,3,F,M1823072687,es_transportation,5.69,0,-1.2252520657717278,9,10103,1.697613791114618e-56,1.697613791114618e-56,1.001
77,C936435497,4,M,M1823072687,es_transportation,20.16,0,-0.3947232146991695,2,10103,5.731054475297773e-56,5.731054475297773e-56,1.001
71,C1497615115,2,M,M480139044,es_health,166.19,0,0.1596409538793697,5,100,0.1081318398771139,0.1081318398771139,0.8928681601228861
15,C1992803690,2,F,M85975013,es_food,33.88,0,-0.126121663958161,8,915,5.540628885695232e-07,5.540628885695232e-07,1.0009994459371114
124,C1063753312,3,F,M1823072687,es_transportation,7.65,0,-1.1127547231247192,9,10103,1.8261288470975794e-56,1.8261288470975794e-56,1.001
135,C483009385,3,F,M1823072687,es_transportation,48.79,0,1.2485415403946347,6,10103,1.1296172397064338e-55,1.1296172397064338e-55,1.001
164,C1298891864,2,F,M1535107174,es_wellnessandbeauty,290.16,1,4.007271071726961,2,59,0.878842252492118,0.878842252492118,0.122157747507882
117,C1890191192,1,M,M348934600,es_transportation,63.51,0,2.0934195423150257,5,6913,2.41268879819839e-38,2.41268879819839e-38,1.001
5,C1612748385,2,F,M348934600,es_transportation,20.17,0,-0.3941492486652561,9,6913,3.261880656615554e-39,3.261880656615554e-39,1.001
131,C1033848759,4,M,M1823072687,es_transportation,58.28,0,1.7932353065783653,3,10103,2.1506099451408426e-55,2.1506099451408426e-55,1.001
113,C1580025618,2,F,M1823072687,es_transportation,35.38,0,0.4788530889168872,1,10103,1.1127478928147705e-55,1.1127478928147705e-55,1.001
121,C1558014544,3,M,M1823072687,es_transportation,56.53,0,1.6927912506435363,9,10103,1.1269486205634181e-55,1.1269486205634181e-55,1.001
15,C1683902488,3,F,M348934600,es_transportation,30.24,0,0.1838345474854461,1,6913,1.0298579762921109e-38,1.0298579762921109e-38,1.001
97,C1619755203,5,F,M1823072687,es_transportation,45.77,0,1.0752037981528155,7,10103,9.163024536907698e-56,9.163024536907698e-56,1.001
65,C509546455,2,M,M1823072687,es_transportation,43.32,0,0.9345821198440548,5,10103,1.015180832946929e-55,1.015180832946929e-55,1.001
59,C856318696,2,F,M348934600,es_transportation,25.09,0,-0.111757959979908,3,6913,7.004601047948214e-39,7.004601047948214e-39,1.001
132,C1732609230,3,F,M1823072687,es_transportation,53.1,0,1.4959209010112713,8,10103,1.092703435918462e-55,1.092703435918462e-55,1.001
18,C1743327214,2,M,M348934600,es_transportation,33.87,0,0.3921842177959773,7,6913,6.593447360345446e-39,6.593447360345446e-39,1.001
105,C1635345159,3,F,M97925176,es_wellnessandbeauty,27.21,0,-0.635599728434599,8,15,0.025842466258476953,0.025842466258476953,0.975157533741523
18,C1984017083,2,M,M209847108,es_wellnessandbeauty,66.07,0,0.0505457718288661,3,127,0.024120560823660764,0.024120560823660764,0.9768794391763392
175,C1194320883,4,F,M348934600,es_transportation,31.43,0,0.25213650552113,3,6913,8.869497439089014e-39,8.869497439089014e-39,1.001
68,C586511331,5,F,M348934600,es_transportation,37.9,0,0.623492529463041,6,6913,8.4398816427401e-39,8.4398816427401e-39,1.001
57,C471003383,3,F,M85975013,es_food,49.61,0,0.4804439353075888,5,915,1.1807002930643649e-06,1.1807002930643649e-06,1.0009988192997068
144,C1284214182,1,F,M1823072687,es_transportation,26.38,0,-0.0377163416050912,6,10103,4.904213406669074e-56,4.904213406669074e-56,1.001
121,C630871084,2,F,M1823072687,es_transportation,55.01,0,1.605548413488713,6,10103,1.4239887595153904e-55,1.4239887595153904e-55,1.001
145,C525158878,2,F,M348934600,es_transportation,2.89,0,-1.3859625552674546,4,6913,2.7819990298159644e-39,2.7819990298159644e-39,1.001
174,C995235283,3,F,M348934600,es_transportation,37.58,0,0.605125616377815,3,6913,1.115173360196586e-38,1.115173360196586e-38,1.001
62,C1771632349,4,M,M348934600,es_transportation,22.62,0,-0.2535275703564954,6,6913,4.7781968704810616e-39,4.7781968704810616e-39,1.001
63,C125481968,1,M,M348934600,es_transportation,27.12,0,0.0047571449044937,7,6913,5.128228609062243e-39,5.128228609062243e-39,1.001
48,C1956908177,2,M,M1823072687,es_transportation,54.74,0,1.590051330573054,7,10103,1.2796189060935835e-55,1.2796189060935835e-55,1.001
79,C676229147,2,M,M349281107,es_fashion,17.6,0,-0.9267406455541836,11,101,0.005319123504283348,0.005319123504283348,0.9956808764957167
123,C2125297333,2,F,M1842530320,es_tech,84.3,0,-0.2923097014393815,6,23,0.069587813847953,0.069587813847953,0.931412186152047
151,C369566106,4,M,M348934600,es_transportation,27.39,0,0.020254227820153,6,6913,5.706808379240856e-39,5.706808379240856e-39,1.001
79,C914243510,4,M,M1823072687,es_transportation,10.16,0,-0.9686892486124788,6,10103,2.681004657481272e-56,2.681004657481272e-56,1.001
66,C116386695,2,M,M1823072687,es_transportation,4.42,0,-1.2981457520787183,9,10103,1.619210956369832e-56,1.619210956369832e-56,1.001
108,C1784755412,3,F,M1823072687,es_transportation,30.15,0,0.1786688531802263,5,10103,6.217117325082544e-56,6.217117325082544e-56,1.001
127,C1306889886,1,M,M1823072687,es_transportation,20.22,0,-0.3912794184956897,6,10103,3.8990992498917667e-56,3.8990992498917667e-56,1.001
124,C1558014544,3,M,M1823072687,es_transportation,28.59,0,0.0891301518897501,9,10103,3.982208333018732e-56,3.982208333018732e-56,1.001
60,C1567385001,2,F,M348934600,es_transportation,14.46,0,-0.7218838540297557,6,6913,3.5263032784289364e-39,3.5263032784289364e-39,1.001
156,C698358493,4,M,M1823072687,es_transportation,62.85,0,2.0555377840767477,7,10103,1.730679079555009e-55,1.730679079555009e-55,1.001
87,C394469483,3,M,M1823072687,es_transportation,33.32,0,0.3606160859307454,3,10103,8.49116108558692e-56,8.49116108558692e-56,1.001
44,C1937615372,4,F,M1823072687,es_transportation,53.81,0,1.5366724894191162,4,10103,1.6528109785079582e-55,1.6528109785079582e-55,1.001
46,C962248715,3,F,M348934600,es_transportation,65.19,0,2.189845836012462,10,6913,1.5825804439585496e-38,1.5825804439585496e-38,1.001
135,C879949041,3,F,M1823072687,es_transportation,36.74,0,0.5569124695290973,10,10103,4.896057983223404e-56,4.896057983223404e-56,1.001
9,C311783581,3,M,M1823072687,es_transportation,15.12,0,-0.6840020957914774,9,10103,2.4116747378280735e-56,2.4116747378280735e-56,1.001
161,C380564257,3,F,M1823072687,es_transportation,31.2,0,0.2389352867411238,7,10103,5.326562009359086e-56,5.326562009359086e-56,1.001
54,C1809945143,3,F,M151143676,es_barsandrestaurants,134.77,0,2.1308499065289896,8,196,0.038129674846302725,0.038129674846302725,0.9628703251536973
66,C1415571957,2,M,M1823072687,es_transportation,34.35,0,0.4197345874238163,6,10103,6.598443533136411e-56,6.598443533136411e-56,1.001
172,C74848504,3,F,M1823072687,es_transportation,26.36,0,-0.0388642736729178,7,10103,4.448215926402584e-56,4.448215926402584e-56,1.001
57,C944367934,4,F,M348934600,es_transportation,22.46,0,-0.2627110268991083,7,6913,4.311384821256435e-39,4.311384821256435e-39,1.001
154,C1821681988,2,F,M1823072687,es_transportation,1.36,0,-1.473779358456191,6,10103,1.9319888298293241e-56,1.9319888298293241e-56,1.001
138,C326815335,1,F,M855959430,es_hyper,52.82,0,0.3003977608806026,4,220,0.00651536615632745,0.00651536615632745,0.9944846338436726
39,C96868586,3,M,M348934600,es_transportation,3.24,0,-1.365873744080489,7,6913,2.1078321962837207e-39,2.1078321962837207e-39,1.001
146,C1340398290,4,M,M1823072687,es_transportation,28.37,0,0.0765028991436574,7,10103,4.793876767201062e-56,4.793876767201062e-56,1.001
